"Plot Title: 20052699 PILOT"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20052699, SEN S/N: 20052699, LBL: Temp_414a)","RH, % (LGR S/N: 20052699, SEN S/N: 20052699, LBL: RH_414a)","CO2, ppm (LGR S/N: 20052699, SEN S/N: 20052699, LBL: CO2_414a)","Stopped (LGR S/N: 20052699)","End Of File (LGR S/N: 20052699)"
8054,01/09/23 03:14:13 PM,75.290,100.000,487,,
8055,01/09/23 03:14:14 PM,75.333,100.000,483,,
8056,01/09/23 03:14:15 PM,75.247,100.000,481,,
8057,01/09/23 03:14:16 PM,75.247,100.000,476,,
8058,01/09/23 03:14:17 PM,75.204,100.000,474,,
8059,01/09/23 03:14:18 PM,75.204,100.000,474,,
8060,01/09/23 03:14:19 PM,75.247,100.000,472,,
8061,01/09/23 03:14:20 PM,75.247,100.000,469,,
8062,01/09/23 03:14:21 PM,75.247,100.000,472,,
8063,01/09/23 03:14:22 PM,75.290,100.000,474,,
8064,01/09/23 03:14:23 PM,75.247,100.000,467,,
8065,01/09/23 03:14:24 PM,75.290,100.000,472,,
8066,01/09/23 03:14:25 PM,75.247,100.000,474,,
8067,01/09/23 03:14:26 PM,75.247,100.000,472,,
8068,01/09/23 03:14:27 PM,75.247,100.000,474,,
8069,01/09/23 03:14:28 PM,75.290,100.000,474,,
8070,01/09/23 03:14:29 PM,75.247,100.000,467,,
8071,01/09/23 03:14:30 PM,75.247,100.000,467,,
8072,01/09/23 03:14:31 PM,75.290,100.000,467,,
8073,01/09/23 03:14:32 PM,75.290,100.000,474,,
8074,01/09/23 03:14:33 PM,75.290,100.000,474,,
8075,01/09/23 03:14:34 PM,75.290,100.000,472,,
8076,01/09/23 03:14:35 PM,75.247,100.000,483,,
8077,01/09/23 03:14:36 PM,75.290,100.000,483,,
8078,01/09/23 03:14:37 PM,75.247,100.000,478,,
8079,01/09/23 03:14:38 PM,75.290,100.000,476,,
8080,01/09/23 03:14:39 PM,75.290,100.000,481,,
8081,01/09/23 03:14:40 PM,75.290,100.000,481,,
8082,01/09/23 03:14:41 PM,75.290,100.000,483,,
8083,01/09/23 03:14:42 PM,75.247,100.000,476,,
8084,01/09/23 03:14:43 PM,75.204,100.000,478,,
8085,01/09/23 03:14:44 PM,75.290,100.000,485,,
8086,01/09/23 03:14:45 PM,75.247,100.000,481,,
8087,01/09/23 03:14:46 PM,75.247,100.000,474,,
8088,01/09/23 03:14:47 PM,75.247,100.000,472,,
8089,01/09/23 03:14:48 PM,75.290,100.000,469,,
8090,01/09/23 03:14:49 PM,75.247,100.000,465,,
8091,01/09/23 03:14:50 PM,75.290,100.000,467,,
8092,01/09/23 03:14:51 PM,75.290,100.000,474,,
8093,01/09/23 03:14:52 PM,75.247,100.000,474,,
8094,01/09/23 03:14:53 PM,75.247,100.000,481,,
8095,01/09/23 03:14:54 PM,75.290,100.000,481,,
8096,01/09/23 03:14:55 PM,75.290,100.000,474,,
8097,01/09/23 03:14:56 PM,75.247,100.000,476,,
8098,01/09/23 03:14:57 PM,75.247,100.000,476,,
8099,01/09/23 03:14:58 PM,75.290,100.000,476,,
8100,01/09/23 03:14:59 PM,75.247,100.000,476,,
8101,01/09/23 03:15:00 PM,75.247,100.000,469,,
8102,01/09/23 03:15:01 PM,75.247,100.000,472,,
8103,01/09/23 03:15:02 PM,75.333,100.000,472,,
8104,01/09/23 03:15:03 PM,75.333,100.000,474,,
8105,01/09/23 03:15:04 PM,75.247,100.000,478,,
8106,01/09/23 03:15:05 PM,75.247,100.000,478,,
8107,01/09/23 03:15:06 PM,75.247,100.000,487,,
8108,01/09/23 03:15:07 PM,75.290,100.000,483,,
8109,01/09/23 03:15:08 PM,75.247,100.000,481,,
8110,01/09/23 03:15:09 PM,75.247,100.000,472,,
8111,01/09/23 03:15:10 PM,75.247,100.000,465,,
8112,01/09/23 03:15:11 PM,75.290,100.000,474,,
8113,01/09/23 03:15:12 PM,75.290,100.000,474,,
8114,01/09/23 03:15:13 PM,75.247,100.000,472,,
8115,01/09/23 03:15:14 PM,75.247,100.000,469,,
8116,01/09/23 03:15:15 PM,75.247,100.000,469,,
8117,01/09/23 03:15:16 PM,75.247,100.000,474,,
8118,01/09/23 03:15:17 PM,75.247,100.000,476,,
8119,01/09/23 03:15:18 PM,75.247,100.000,472,,
8120,01/09/23 03:15:19 PM,75.247,100.000,467,,
8121,01/09/23 03:15:20 PM,75.290,100.000,465,,
8122,01/09/23 03:15:21 PM,75.247,100.000,472,,
8123,01/09/23 03:15:22 PM,75.247,100.000,472,,
8124,01/09/23 03:15:23 PM,75.333,100.000,465,,
8125,01/09/23 03:15:24 PM,75.290,100.000,465,,
8126,01/09/23 03:15:25 PM,75.247,100.000,462,,
8127,01/09/23 03:15:26 PM,75.290,100.000,460,,
8128,01/09/23 03:15:27 PM,75.247,100.000,465,,
8129,01/09/23 03:15:28 PM,75.247,100.000,456,,
8130,01/09/23 03:15:29 PM,75.290,100.000,458,,
8131,01/09/23 03:15:30 PM,75.247,100.000,446,,
8132,01/09/23 03:15:31 PM,75.247,100.000,451,,
8133,01/09/23 03:15:32 PM,75.247,100.000,446,,
8134,01/09/23 03:15:33 PM,75.247,100.000,451,,
8135,01/09/23 03:15:34 PM,75.290,100.000,446,,
8136,01/09/23 03:15:35 PM,75.247,100.000,442,,
8137,01/09/23 03:15:36 PM,75.290,100.000,444,,
8138,01/09/23 03:15:37 PM,75.290,100.000,437,,
8139,01/09/23 03:15:38 PM,75.290,100.000,444,,
8140,01/09/23 03:15:39 PM,75.290,100.000,449,,
8141,01/09/23 03:15:40 PM,75.290,100.000,456,,
8142,01/09/23 03:15:41 PM,75.247,100.000,456,,
8143,01/09/23 03:15:42 PM,75.247,100.000,451,,
8144,01/09/23 03:15:43 PM,75.290,100.000,458,,
8145,01/09/23 03:15:44 PM,75.290,100.000,446,,
8146,01/09/23 03:15:45 PM,75.290,100.000,451,,
8147,01/09/23 03:15:46 PM,75.290,100.000,451,,
8148,01/09/23 03:15:47 PM,75.290,100.000,458,,
8149,01/09/23 03:15:48 PM,75.247,100.000,460,,
8150,01/09/23 03:15:49 PM,75.290,100.000,465,,
8151,01/09/23 03:15:50 PM,75.290,100.000,465,,
8152,01/09/23 03:15:51 PM,75.247,100.000,465,,
8153,01/09/23 03:15:52 PM,75.290,100.000,469,,
8154,01/09/23 03:15:53 PM,75.247,100.000,474,,
8155,01/09/23 03:15:54 PM,75.290,100.000,472,,
8156,01/09/23 03:15:55 PM,75.247,100.000,474,,
8157,01/09/23 03:15:56 PM,75.290,100.000,469,,
8158,01/09/23 03:15:57 PM,75.290,100.000,474,,
8159,01/09/23 03:15:58 PM,75.247,100.000,472,,
8160,01/09/23 03:15:59 PM,75.290,100.000,472,,
8161,01/09/23 03:16:00 PM,75.247,100.000,474,,
8162,01/09/23 03:16:01 PM,75.290,100.000,472,,
8163,01/09/23 03:16:02 PM,75.333,100.000,460,,
8164,01/09/23 03:16:03 PM,75.290,100.000,465,,
8165,01/09/23 03:16:04 PM,75.247,100.000,467,,
8166,01/09/23 03:16:05 PM,75.247,100.000,465,,
8167,01/09/23 03:16:06 PM,75.247,100.000,460,,
8168,01/09/23 03:16:07 PM,75.290,100.000,465,,
8169,01/09/23 03:16:08 PM,75.290,100.000,460,,
8170,01/09/23 03:16:09 PM,75.247,100.000,451,,
8171,01/09/23 03:16:10 PM,75.290,100.000,453,,
8172,01/09/23 03:16:11 PM,75.247,100.000,460,,
8173,01/09/23 03:16:12 PM,75.290,100.000,460,,
8174,01/09/23 03:16:13 PM,75.290,100.000,458,,
8175,01/09/23 03:16:14 PM,75.290,100.000,451,,
8176,01/09/23 03:16:15 PM,75.247,100.000,451,,
8177,01/09/23 03:16:16 PM,75.290,100.000,453,,
8178,01/09/23 03:16:17 PM,75.247,100.000,458,,
8179,01/09/23 03:16:18 PM,75.290,100.000,460,,
8180,01/09/23 03:16:19 PM,75.247,100.000,458,,
8181,01/09/23 03:16:20 PM,75.290,100.000,451,,
8182,01/09/23 03:16:21 PM,75.290,100.000,442,,
8183,01/09/23 03:16:22 PM,75.333,100.000,446,,
8184,01/09/23 03:16:23 PM,75.290,100.000,442,,
8185,01/09/23 03:16:24 PM,75.247,100.000,442,,
8186,01/09/23 03:16:25 PM,75.290,100.000,444,,
8187,01/09/23 03:16:26 PM,75.290,100.000,446,,
8188,01/09/23 03:16:27 PM,75.290,100.000,449,,
8189,01/09/23 03:16:28 PM,75.204,100.000,451,,
8190,01/09/23 03:16:29 PM,75.290,100.000,456,,
8191,01/09/23 03:16:30 PM,75.247,100.000,446,,
8192,01/09/23 03:16:31 PM,75.333,100.000,442,,
8193,01/09/23 03:16:32 PM,75.290,100.000,440,,
8194,01/09/23 03:16:33 PM,75.247,100.000,442,,
8195,01/09/23 03:16:34 PM,75.247,100.000,446,,
8196,01/09/23 03:16:35 PM,75.247,100.000,451,,
8197,01/09/23 03:16:36 PM,75.290,100.000,449,,
8198,01/09/23 03:16:37 PM,75.290,100.000,451,,
8199,01/09/23 03:16:38 PM,75.247,100.000,451,,
8200,01/09/23 03:16:39 PM,75.290,100.000,458,,
8201,01/09/23 03:16:40 PM,75.247,100.000,458,,
8202,01/09/23 03:16:41 PM,75.247,100.000,451,,
8203,01/09/23 03:16:42 PM,75.290,100.000,453,,
8204,01/09/23 03:16:43 PM,75.290,100.000,465,,
8205,01/09/23 03:16:44 PM,75.247,100.000,472,,
8206,01/09/23 03:16:45 PM,75.290,100.000,474,,
8207,01/09/23 03:16:46 PM,75.247,100.000,465,,
8208,01/09/23 03:16:47 PM,75.290,100.000,460,,
8209,01/09/23 03:16:48 PM,75.247,100.000,465,,
8210,01/09/23 03:16:49 PM,75.247,100.000,469,,
8211,01/09/23 03:16:50 PM,75.247,100.000,472,,
8212,01/09/23 03:16:51 PM,75.290,100.000,474,,
8213,01/09/23 03:16:52 PM,75.290,100.000,474,,
8214,01/09/23 03:16:53 PM,75.290,100.000,476,,
8215,01/09/23 03:16:54 PM,75.290,100.000,481,,
8216,01/09/23 03:16:55 PM,75.247,100.000,478,,
8217,01/09/23 03:16:56 PM,75.290,100.000,472,,
8218,01/09/23 03:16:57 PM,75.290,100.000,467,,
8219,01/09/23 03:16:58 PM,75.247,100.000,469,,
8220,01/09/23 03:16:59 PM,75.290,100.000,467,,
8221,01/09/23 03:17:00 PM,75.247,100.000,469,,
8222,01/09/23 03:17:01 PM,75.290,100.000,460,,
8223,01/09/23 03:17:02 PM,75.247,100.000,458,,
8224,01/09/23 03:17:03 PM,75.247,100.000,462,,
8225,01/09/23 03:17:04 PM,75.290,100.000,460,,
8226,01/09/23 03:17:05 PM,75.290,100.000,456,,
8227,01/09/23 03:17:06 PM,75.247,100.000,456,,
8228,01/09/23 03:17:07 PM,75.290,100.000,456,,
8229,01/09/23 03:17:08 PM,75.290,100.000,458,,
8230,01/09/23 03:17:09 PM,75.290,100.000,460,,
8231,01/09/23 03:17:10 PM,75.247,100.000,451,,
8232,01/09/23 03:17:11 PM,75.290,100.000,453,,
8233,01/09/23 03:17:12 PM,75.247,100.000,453,,
8234,01/09/23 03:17:13 PM,75.247,100.000,460,,
8235,01/09/23 03:17:14 PM,75.247,100.000,467,,
8236,01/09/23 03:17:15 PM,75.247,100.000,476,,
8237,01/09/23 03:17:16 PM,75.290,100.000,483,,
8238,01/09/23 03:17:17 PM,75.247,100.000,481,,
8239,01/09/23 03:17:18 PM,75.290,100.000,490,,
8240,01/09/23 03:17:19 PM,75.247,100.000,483,,
8241,01/09/23 03:17:20 PM,75.204,100.000,474,,
8242,01/09/23 03:17:21 PM,75.247,100.000,472,,
8243,01/09/23 03:17:22 PM,75.290,100.000,469,,
8244,01/09/23 03:17:23 PM,75.290,100.000,472,,
8245,01/09/23 03:17:24 PM,75.247,100.000,474,,
8246,01/09/23 03:17:25 PM,75.247,100.000,472,,
8247,01/09/23 03:17:26 PM,75.247,100.000,476,,
8248,01/09/23 03:17:27 PM,75.247,100.000,476,,
8249,01/09/23 03:17:28 PM,75.247,100.000,481,,
8250,01/09/23 03:17:29 PM,75.290,100.000,478,,
8251,01/09/23 03:17:30 PM,75.204,100.000,476,,
8252,01/09/23 03:17:31 PM,75.290,100.000,472,,
8253,01/09/23 03:17:32 PM,75.290,100.000,476,,
8254,01/09/23 03:17:33 PM,75.333,100.000,478,,
8255,01/09/23 03:17:34 PM,75.290,100.000,476,,
8256,01/09/23 03:17:35 PM,75.290,100.000,474,,
8257,01/09/23 03:17:36 PM,75.290,100.000,476,,
8258,01/09/23 03:17:37 PM,75.290,100.000,467,,
8259,01/09/23 03:17:38 PM,75.247,100.000,462,,
8260,01/09/23 03:17:39 PM,75.290,100.000,451,,
8261,01/09/23 03:17:40 PM,75.204,100.000,456,,
8262,01/09/23 03:17:41 PM,75.204,100.000,462,,
8263,01/09/23 03:17:42 PM,75.290,100.000,462,,
8264,01/09/23 03:17:43 PM,75.247,100.000,458,,
8265,01/09/23 03:17:44 PM,75.247,100.000,460,,
8266,01/09/23 03:17:45 PM,75.204,100.000,467,,
8267,01/09/23 03:17:46 PM,75.247,100.000,467,,
8268,01/09/23 03:17:47 PM,75.247,100.000,460,,
8269,01/09/23 03:17:48 PM,75.247,100.000,460,,
8270,01/09/23 03:17:49 PM,75.247,100.000,465,,
8271,01/09/23 03:17:50 PM,75.290,100.000,465,,
8272,01/09/23 03:17:51 PM,75.290,100.000,465,,
8273,01/09/23 03:17:52 PM,75.290,100.000,467,,
8274,01/09/23 03:17:53 PM,75.290,100.000,467,,
8275,01/09/23 03:17:54 PM,75.247,100.000,467,,
8276,01/09/23 03:17:55 PM,75.247,100.000,467,,
8277,01/09/23 03:17:56 PM,75.247,100.000,462,,
8278,01/09/23 03:17:57 PM,75.247,100.000,460,,
8279,01/09/23 03:17:58 PM,75.247,100.000,465,,
8280,01/09/23 03:17:59 PM,75.290,100.000,460,,
8281,01/09/23 03:18:00 PM,75.247,100.000,453,,
8282,01/09/23 03:18:01 PM,75.290,100.000,462,,
8283,01/09/23 03:18:02 PM,75.290,100.000,465,,
8284,01/09/23 03:18:03 PM,75.247,100.000,465,,
8285,01/09/23 03:18:04 PM,75.247,100.000,460,,
8286,01/09/23 03:18:05 PM,75.247,100.000,460,,
8287,01/09/23 03:18:06 PM,75.290,100.000,460,,
8288,01/09/23 03:18:07 PM,75.290,100.000,462,,
8289,01/09/23 03:18:08 PM,75.247,100.000,467,,
8290,01/09/23 03:18:09 PM,75.247,100.000,465,,
8291,01/09/23 03:18:10 PM,75.290,100.000,462,,
8292,01/09/23 03:18:11 PM,75.247,100.000,460,,
8293,01/09/23 03:18:12 PM,75.290,100.000,458,,
8294,01/09/23 03:18:13 PM,75.247,100.000,467,,
8295,01/09/23 03:18:14 PM,75.247,100.000,467,,
8296,01/09/23 03:18:15 PM,75.204,100.000,472,,
8297,01/09/23 03:18:16 PM,75.247,100.000,474,,
8298,01/09/23 03:18:17 PM,75.247,100.000,472,,
8299,01/09/23 03:18:18 PM,75.247,100.000,483,,
8300,01/09/23 03:18:19 PM,75.247,100.000,487,,
8301,01/09/23 03:18:20 PM,75.247,100.000,487,,
8302,01/09/23 03:18:21 PM,75.247,100.000,481,,
8303,01/09/23 03:18:22 PM,75.204,100.000,483,,
8304,01/09/23 03:18:23 PM,75.247,100.000,476,,
8305,01/09/23 03:18:24 PM,75.290,100.000,474,,
8306,01/09/23 03:18:25 PM,75.247,100.000,472,,
8307,01/09/23 03:18:26 PM,75.247,100.000,474,,
8308,01/09/23 03:18:27 PM,75.247,100.000,476,,
8309,01/09/23 03:18:28 PM,75.247,100.000,481,,
8310,01/09/23 03:18:29 PM,75.247,100.000,481,,
8311,01/09/23 03:18:30 PM,75.247,100.000,476,,
8312,01/09/23 03:18:31 PM,75.247,100.000,481,,
8313,01/09/23 03:18:32 PM,75.247,100.000,487,,
8314,01/09/23 03:18:33 PM,75.290,100.000,487,,
8315,01/09/23 03:18:34 PM,75.290,100.000,474,,
8316,01/09/23 03:18:35 PM,75.290,100.000,472,,
8317,01/09/23 03:18:36 PM,75.247,100.000,465,,
8318,01/09/23 03:18:37 PM,75.247,100.000,465,,
8319,01/09/23 03:18:38 PM,75.290,100.000,465,,
8320,01/09/23 03:18:39 PM,75.290,100.000,469,,
8321,01/09/23 03:18:40 PM,75.247,100.000,476,,
8322,01/09/23 03:18:41 PM,75.247,100.000,485,,
8323,01/09/23 03:18:42 PM,75.247,100.000,483,,
8324,01/09/23 03:18:43 PM,75.247,100.000,478,,
8325,01/09/23 03:18:44 PM,75.290,100.000,474,,
8326,01/09/23 03:18:45 PM,75.204,100.000,474,,
8327,01/09/23 03:18:46 PM,75.247,100.000,469,,
8328,01/09/23 03:18:47 PM,75.247,100.000,467,,
8329,01/09/23 03:18:48 PM,75.247,100.000,469,,
8330,01/09/23 03:18:49 PM,75.290,100.000,472,,
8331,01/09/23 03:18:50 PM,75.204,100.000,472,,
8332,01/09/23 03:18:51 PM,75.204,100.000,472,,
8333,01/09/23 03:18:52 PM,75.204,100.000,474,,
8334,01/09/23 03:18:53 PM,75.204,100.000,472,,
8335,01/09/23 03:18:54 PM,75.290,100.000,476,,
8336,01/09/23 03:18:55 PM,75.247,100.000,472,,
8337,01/09/23 03:18:56 PM,75.247,100.000,476,,
8338,01/09/23 03:18:57 PM,75.204,100.000,487,,
8339,01/09/23 03:18:58 PM,75.247,100.000,483,,
8340,01/09/23 03:18:59 PM,75.290,100.000,481,,
8341,01/09/23 03:19:00 PM,75.290,100.000,487,,
8342,01/09/23 03:19:01 PM,75.247,100.000,478,,
8343,01/09/23 03:19:02 PM,75.247,100.000,478,,
8344,01/09/23 03:19:03 PM,75.247,100.000,483,,
8345,01/09/23 03:19:04 PM,75.247,100.000,476,,
8346,01/09/23 03:19:05 PM,75.247,100.000,474,,
8347,01/09/23 03:19:06 PM,75.247,100.000,476,,
8348,01/09/23 03:19:07 PM,75.247,100.000,483,,
8349,01/09/23 03:19:08 PM,75.290,100.000,490,,
8350,01/09/23 03:19:09 PM,75.290,100.000,490,,
8351,01/09/23 03:19:10 PM,75.247,100.000,485,,
8352,01/09/23 03:19:11 PM,75.247,100.000,490,,
8353,01/09/23 03:19:12 PM,75.247,100.000,490,,
8354,01/09/23 03:19:13 PM,75.290,100.000,481,,
8355,01/09/23 03:19:14 PM,75.290,100.000,472,,
8356,01/09/23 03:19:15 PM,75.204,100.000,465,,
8357,01/09/23 03:19:16 PM,75.204,100.000,467,,
8358,01/09/23 03:19:17 PM,75.247,100.000,462,,
8359,01/09/23 03:19:18 PM,75.247,100.000,456,,
8360,01/09/23 03:19:19 PM,75.247,100.000,451,,
8361,01/09/23 03:19:20 PM,75.333,100.000,453,,
8362,01/09/23 03:19:21 PM,75.290,100.000,456,,
8363,01/09/23 03:19:22 PM,75.247,100.000,465,,
8364,01/09/23 03:19:23 PM,75.290,100.000,469,,
8365,01/09/23 03:19:24 PM,75.247,100.000,465,,
8366,01/09/23 03:19:25 PM,75.247,100.000,465,,
8367,01/09/23 03:19:26 PM,75.247,100.000,469,,
8368,01/09/23 03:19:27 PM,75.290,100.000,472,,
8369,01/09/23 03:19:28 PM,75.204,100.000,474,,
8370,01/09/23 03:19:29 PM,75.247,100.000,465,,
8371,01/09/23 03:19:30 PM,75.204,100.000,465,,
8372,01/09/23 03:19:31 PM,75.247,100.000,467,,
8373,01/09/23 03:19:32 PM,75.333,100.000,469,,
8374,01/09/23 03:19:33 PM,75.247,100.000,474,,
8375,01/09/23 03:19:34 PM,75.204,100.000,476,,
8376,01/09/23 03:19:35 PM,75.247,100.000,476,,
8377,01/09/23 03:19:36 PM,75.247,100.000,469,,
8378,01/09/23 03:19:37 PM,75.247,100.000,476,,
8379,01/09/23 03:19:38 PM,75.247,100.000,474,,
8380,01/09/23 03:19:39 PM,75.204,100.000,472,,
8381,01/09/23 03:19:40 PM,75.247,100.000,467,,
8382,01/09/23 03:19:41 PM,75.247,100.000,469,,
8383,01/09/23 03:19:42 PM,75.204,100.000,476,,
8384,01/09/23 03:19:43 PM,75.290,100.000,481,,
8385,01/09/23 03:19:44 PM,75.204,100.000,478,,
8386,01/09/23 03:19:45 PM,75.247,100.000,481,,
8387,01/09/23 03:19:46 PM,75.290,100.000,476,,
8388,01/09/23 03:19:47 PM,75.290,100.000,478,,
8389,01/09/23 03:19:48 PM,75.204,100.000,481,,
8390,01/09/23 03:19:49 PM,75.247,100.000,478,,
8391,01/09/23 03:19:50 PM,75.247,100.000,476,,
8392,01/09/23 03:19:51 PM,75.247,100.000,472,,
8393,01/09/23 03:19:52 PM,75.290,100.000,472,,
8394,01/09/23 03:19:53 PM,75.204,100.000,469,,
8395,01/09/23 03:19:54 PM,75.290,100.000,472,,
8396,01/09/23 03:19:55 PM,75.290,100.000,474,,
8397,01/09/23 03:19:56 PM,75.204,100.000,472,,
8398,01/09/23 03:19:57 PM,75.290,100.000,474,,
8399,01/09/23 03:19:58 PM,75.290,100.000,476,,
8400,01/09/23 03:19:59 PM,75.247,100.000,474,,
8401,01/09/23 03:20:00 PM,75.247,100.000,481,,
8402,01/09/23 03:20:01 PM,75.247,100.000,476,,
8403,01/09/23 03:20:02 PM,75.247,100.000,483,,
8404,01/09/23 03:20:03 PM,75.247,100.000,481,,
8405,01/09/23 03:20:04 PM,75.247,100.000,487,,
8406,01/09/23 03:20:05 PM,75.247,100.000,487,,
8407,01/09/23 03:20:06 PM,75.247,100.000,487,,
8408,01/09/23 03:20:07 PM,75.247,100.000,485,,
8409,01/09/23 03:20:08 PM,75.290,100.000,487,,
8410,01/09/23 03:20:09 PM,75.290,100.000,481,,
8411,01/09/23 03:20:10 PM,75.290,100.000,472,,
8412,01/09/23 03:20:11 PM,75.247,100.000,474,,
8413,01/09/23 03:20:12 PM,75.247,100.000,483,,
8414,01/09/23 03:20:13 PM,75.247,100.000,490,,
8415,01/09/23 03:20:14 PM,75.247,100.000,487,,
8416,01/09/23 03:20:15 PM,75.247,100.000,485,,
8417,01/09/23 03:20:16 PM,75.247,100.000,483,,
8418,01/09/23 03:20:17 PM,75.247,100.000,487,,
8419,01/09/23 03:20:18 PM,75.247,100.000,485,,
8420,01/09/23 03:20:19 PM,75.290,100.000,490,,
8421,01/09/23 03:20:20 PM,75.204,100.000,494,,
8422,01/09/23 03:20:21 PM,75.247,100.000,494,,
8423,01/09/23 03:20:22 PM,75.290,100.000,490,,
8424,01/09/23 03:20:23 PM,75.290,100.000,494,,
8425,01/09/23 03:20:24 PM,75.204,100.000,497,,
8426,01/09/23 03:20:25 PM,75.247,100.000,499,,
8427,01/09/23 03:20:26 PM,75.290,100.000,499,,
8428,01/09/23 03:20:27 PM,75.247,100.000,499,,
8429,01/09/23 03:20:28 PM,75.290,100.000,497,,
8430,01/09/23 03:20:29 PM,75.204,100.000,499,,
8431,01/09/23 03:20:30 PM,75.204,100.000,501,,
8432,01/09/23 03:20:31 PM,75.247,100.000,499,,
8433,01/09/23 03:20:32 PM,75.247,100.000,494,,
8434,01/09/23 03:20:33 PM,75.290,100.000,487,,
8435,01/09/23 03:20:34 PM,75.247,100.000,490,,
8436,01/09/23 03:20:35 PM,75.247,100.000,487,,
8437,01/09/23 03:20:36 PM,75.247,100.000,483,,
8438,01/09/23 03:20:37 PM,75.247,100.000,483,,
8439,01/09/23 03:20:38 PM,75.247,100.000,476,,
8440,01/09/23 03:20:39 PM,75.247,100.000,474,,
8441,01/09/23 03:20:40 PM,75.247,100.000,476,,
8442,01/09/23 03:20:41 PM,75.290,100.000,467,,
8443,01/09/23 03:20:42 PM,75.247,100.000,467,,
8444,01/09/23 03:20:43 PM,75.247,100.000,476,,
8445,01/09/23 03:20:44 PM,75.247,100.000,476,,
8446,01/09/23 03:20:45 PM,75.204,100.000,476,,
8447,01/09/23 03:20:46 PM,75.247,100.000,472,,
8448,01/09/23 03:20:47 PM,75.247,100.000,476,,
8449,01/09/23 03:20:48 PM,75.247,100.000,483,,
8450,01/09/23 03:20:49 PM,75.247,100.000,483,,
8451,01/09/23 03:20:50 PM,75.247,100.000,483,,
8452,01/09/23 03:20:51 PM,75.247,100.000,481,,
8453,01/09/23 03:20:52 PM,75.247,100.000,476,,
8454,01/09/23 03:20:53 PM,75.290,100.000,474,,
8455,01/09/23 03:20:54 PM,75.247,100.000,474,,
8456,01/09/23 03:20:55 PM,75.247,100.000,472,,
8457,01/09/23 03:20:56 PM,75.290,100.000,472,,
8458,01/09/23 03:20:57 PM,75.290,100.000,467,,
8459,01/09/23 03:20:58 PM,75.204,100.000,469,,
8460,01/09/23 03:20:59 PM,75.290,100.000,474,,
8461,01/09/23 03:21:00 PM,75.247,100.000,476,,
8462,01/09/23 03:21:01 PM,75.247,100.000,481,,
8463,01/09/23 03:21:02 PM,75.247,100.000,478,,
8464,01/09/23 03:21:03 PM,75.290,100.000,483,,
8465,01/09/23 03:21:04 PM,75.247,100.000,490,,
8466,01/09/23 03:21:05 PM,75.290,100.000,487,,
8467,01/09/23 03:21:06 PM,75.333,100.000,487,,
8468,01/09/23 03:21:07 PM,75.247,100.000,494,,
8469,01/09/23 03:21:08 PM,75.290,100.000,494,,
8470,01/09/23 03:21:09 PM,75.247,100.000,490,,
8471,01/09/23 03:21:10 PM,75.204,100.000,481,,
8472,01/09/23 03:21:11 PM,75.290,100.000,476,,
8473,01/09/23 03:21:12 PM,75.290,100.000,487,,
8474,01/09/23 03:21:13 PM,75.247,100.000,478,,
8475,01/09/23 03:21:14 PM,75.290,100.000,483,,
8476,01/09/23 03:21:15 PM,75.204,100.000,494,,
8477,01/09/23 03:21:16 PM,75.290,100.000,499,,
8478,01/09/23 03:21:17 PM,75.204,100.000,497,,
8479,01/09/23 03:21:18 PM,75.290,100.000,494,,
8480,01/09/23 03:21:19 PM,75.290,100.000,497,,
8481,01/09/23 03:21:20 PM,75.247,100.000,499,,
8482,01/09/23 03:21:21 PM,75.247,100.000,494,,
8483,01/09/23 03:21:22 PM,75.247,100.000,499,,
8484,01/09/23 03:21:23 PM,75.204,100.000,497,,
8485,01/09/23 03:21:24 PM,75.247,100.000,490,,
8486,01/09/23 03:21:25 PM,75.247,100.000,485,,
8487,01/09/23 03:21:26 PM,75.290,100.000,487,,
8488,01/09/23 03:21:27 PM,75.333,100.000,478,,
8489,01/09/23 03:21:28 PM,75.290,100.000,478,,
8490,01/09/23 03:21:29 PM,75.247,100.000,476,,
8491,01/09/23 03:21:30 PM,75.247,100.000,485,,
8492,01/09/23 03:21:31 PM,75.290,100.000,487,,
8493,01/09/23 03:21:32 PM,75.290,100.000,490,,
8494,01/09/23 03:21:33 PM,75.247,100.000,494,,
8495,01/09/23 03:21:34 PM,75.247,100.000,492,,
8496,01/09/23 03:21:35 PM,75.247,100.000,494,,
8497,01/09/23 03:21:36 PM,75.247,100.000,494,,
8498,01/09/23 03:21:37 PM,75.290,100.000,490,,
8499,01/09/23 03:21:38 PM,75.247,100.000,487,,
8500,01/09/23 03:21:39 PM,75.247,100.000,490,,
8501,01/09/23 03:21:40 PM,75.247,100.000,492,,
8502,01/09/23 03:21:41 PM,75.290,100.000,490,,
8503,01/09/23 03:21:42 PM,75.290,100.000,487,,
8504,01/09/23 03:21:43 PM,75.247,100.000,492,,
8505,01/09/23 03:21:44 PM,75.290,100.000,487,,
8506,01/09/23 03:21:45 PM,75.204,100.000,490,,
8507,01/09/23 03:21:46 PM,75.247,100.000,485,,
8508,01/09/23 03:21:47 PM,75.290,100.000,487,,
8509,01/09/23 03:21:48 PM,75.204,100.000,494,,
8510,01/09/23 03:21:49 PM,75.204,100.000,487,,
8511,01/09/23 03:21:50 PM,75.290,100.000,483,,
8512,01/09/23 03:21:51 PM,75.290,100.000,490,,
8513,01/09/23 03:21:52 PM,75.247,100.000,487,,
